Cell ID	Cell X Position	Cell Y Position	Phenotype	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Entire Cell PD-1 (Opal 540) Mean (Normalized Counts, Total Weighting)	Nucleus PD-1 (Opal 540) Mean (Normalized Counts, Total Weighting)	Membrane PD-1 (Opal 540) Mean (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Nucleus PD-Ligand-1 (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell PD-Ligand-1 (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane PD-Ligand-1 (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Confidence
968	85	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
969	95	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
970	105	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
971	115	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
972	125	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
973	135	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
974	145	165	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
975	155	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
976	165	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
977	175	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
978	185	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
979	195	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
980	205	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
981	215	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
982	225	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
983	235	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
984	245	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
985	255	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
986	265	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
987	275	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
988	285	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
989	295	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
990	305	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
991	315	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
992	325	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
993	335	165	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
994	345	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
995	355	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
996	365	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
997	375	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
998	385	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
999	395	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1000	405	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1001	415	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1002	425	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1003	435	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1004	445	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1005	455	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1006	465	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1007	475	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1008	485	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1009	495	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1010	505	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1011	515	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1012	525	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1013	535	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1014	545	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1015	555	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1016	565	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1017	575	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1018	585	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1019	595	165	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1020	0	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1021	10	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1022	20	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1023	30	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1024	40	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1025	50	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1026	60	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1027	70	175	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1028	80	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1029	90	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1030	100	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1031	110	175	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1032	120	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1033	130	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1034	140	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1035	150	175	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1036	160	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1037	170	175	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1038	180	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1039	190	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1040	200	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1041	210	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1042	220	175	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1043	230	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1044	240	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1045	250	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1046	260	175	T-CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1047	270	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1048	280	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1049	290	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1050	300	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1051	310	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1052	320	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1053	330	175	T-CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1054	340	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1055	350	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1056	360	175	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1057	370	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1058	380	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1059	390	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1060	400	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1061	410	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1062	420	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1063	430	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1064	440	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1065	450	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1066	460	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1067	470	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1068	480	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1069	490	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1070	500	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1071	510	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1072	520	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1073	530	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1074	540	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1075	550	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1076	560	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1077	570	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1078	580	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1079	590	175	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1080	5	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1081	15	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1082	25	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1083	35	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1084	45	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1085	55	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1086	65	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1087	75	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1088	85	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1089	95	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1090	105	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1091	115	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1092	125	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1093	135	185	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1094	145	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1095	155	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1096	165	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1097	175	185	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1098	185	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1099	195	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1100	205	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1101	215	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1102	225	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1103	235	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1104	245	185	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1105	255	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1106	265	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1107	275	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1108	285	185	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1109	295	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1110	305	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1111	315	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1112	325	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1113	335	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1114	345	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1115	355	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1116	365	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1117	375	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1118	385	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1119	395	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1120	405	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1121	415	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1122	425	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1123	435	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1124	445	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1125	455	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1126	465	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1127	475	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1128	485	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1129	495	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1130	505	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1131	515	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1132	525	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1133	535	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1134	545	185	T-CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1135	555	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1136	565	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1137	575	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1138	585	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1139	595	185	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1140	0	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1141	10	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1142	20	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1143	30	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1144	40	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1145	50	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1146	60	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1147	70	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1148	80	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1149	90	195	T-CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1150	100	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1151	110	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1152	120	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1153	130	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1154	140	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1155	150	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1156	160	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1157	170	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1158	180	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1159	190	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1160	200	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1161	210	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1162	220	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1163	230	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1164	240	195	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1165	250	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1166	260	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1167	270	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1168	280	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1169	290	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1170	300	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1171	310	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1172	320	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1173	330	195	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1174	340	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1175	350	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1176	360	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1177	370	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1178	380	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1179	390	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1180	400	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1181	410	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1182	420	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1183	430	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1184	440	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1185	450	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1186	460	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1187	470	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1188	480	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1189	490	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1190	500	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1191	510	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1192	520	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1193	530	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1194	540	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1195	550	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1196	560	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1197	570	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1198	580	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1199	590	195	OTHER	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1200	5	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1201	15	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1202	25	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1203	35	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1204	45	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1205	55	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
1206	65	205	TUMOR	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1207	75	205	T-CELL	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1
